par,tipo_ruta,tiempo_min
Cuatro Reinas → Paso Ancho,Ruta base,8.52809207419567
Cuatro Reinas → Paso Ancho,Ruta base,7.083726163075343
Cuatro Reinas → Paso Ancho,Ruta base,6.872891848346071
Cuatro Reinas → Paso Ancho,Ruta base,9.599418500882742
Cuatro Reinas → Paso Ancho,Ruta base,10.058114748982813
Cuatro Reinas → Paso Ancho,Ruta base,9.636105413680706
Cuatro Reinas → Paso Ancho,Ruta base,9.183987643717263
Cuatro Reinas → Paso Ancho,Ruta base,7.1197997145497345
Cuatro Reinas → Paso Ancho,Ruta base,8.612402166041282
Cuatro Reinas → Paso Ancho,Ruta base,5.899092338101442
Cuatro Reinas → Paso Ancho,Ruta base,7.384236370355195
Cuatro Reinas → Paso Ancho,Ruta base,9.101458121904473
Cuatro Reinas → Paso Ancho,Ruta base,6.4399478851222005
Cuatro Reinas → Paso Ancho,Ruta base,11.965053464352692
Cuatro Reinas → Paso Ancho,Ruta base,10.110103817501054
Cuatro Reinas → Paso Ancho,Ruta base,6.779454447444697
Cuatro Reinas → Paso Ancho,Ruta base,9.198589712652076
Cuatro Reinas → Paso Ancho,Ruta base,9.210784904251922
Cuatro Reinas → Paso Ancho,Ruta base,8.21903545759585
Cuatro Reinas → Paso Ancho,Ruta base,8.978452083797936
Cuatro Reinas → Paso Ancho,Ruta base,7.821199434996611
Cuatro Reinas → Paso Ancho,Ruta base,8.188686546668656
Cuatro Reinas → Paso Ancho,Ruta base,9.001436620617394
Cuatro Reinas → Paso Ancho,Ruta base,9.189646438828316
Cuatro Reinas → Paso Ancho,Ruta base,8.7373987204797
Cuatro Reinas → Paso Ancho,Ruta base,8.936730520807687
Cuatro Reinas → Paso Ancho,Ruta base,10.08037740871015
Cuatro Reinas → Paso Ancho,Ruta base,9.631727294464545
Cuatro Reinas → Paso Ancho,Ruta base,7.071600035889489
Cuatro Reinas → Paso Ancho,Ruta base,8.133485663108557
Cuatro Reinas → Paso Ancho,Ruta base,10.467384002512551
Cuatro Reinas → Paso Ancho,Ruta base,10.600857734667896
Cuatro Reinas → Paso Ancho,Ruta base,9.072175069718973
Cuatro Reinas → Paso Ancho,Ruta base,8.078838440759084
Cuatro Reinas → Paso Ancho,Ruta base,9.535644422233466
Cuatro Reinas → Paso Ancho,Ruta base,9.419224161420665
Cuatro Reinas → Paso Ancho,Ruta base,6.748069895845904
Cuatro Reinas → Paso Ancho,Ruta base,8.624168472169242
Cuatro Reinas → Paso Ancho,Ruta base,6.714719765436517
Cuatro Reinas → Paso Ancho,Ruta base,8.326605680886379
Cuatro Reinas → Paso Ancho,Ruta base,8.415429754106004
Cuatro Reinas → Paso Ancho,Ruta base,10.304626167515972
Cuatro Reinas → Paso Ancho,Ruta base,6.570140897574225
Cuatro Reinas → Paso Ancho,Ruta base,8.14737999788246
Cuatro Reinas → Paso Ancho,Ruta base,9.26858443507967
Cuatro Reinas → Paso Ancho,Ruta base,8.919710053153961
Cuatro Reinas → Paso Ancho,Ruta base,9.569254229974547
Cuatro Reinas → Paso Ancho,Ruta base,7.368160105037697
Cuatro Reinas → Paso Ancho,Ruta base,8.370762396326505
Cuatro Reinas → Paso Ancho,Ruta base,8.162407390953469
Cuatro Reinas → Paso Ancho,Ruta base,10.388583050670501
Cuatro Reinas → Paso Ancho,Ruta base,8.442883208991201
Cuatro Reinas → Paso Ancho,Ruta base,8.5830444405177
Cuatro Reinas → Paso Ancho,Ruta base,8.683843625796346
Cuatro Reinas → Paso Ancho,Ruta base,7.047993139649581
Cuatro Reinas → Paso Ancho,Ruta base,9.323534842100317
Cuatro Reinas → Paso Ancho,Ruta base,7.180098384837354
Cuatro Reinas → Paso Ancho,Ruta base,8.745351699664377
Cuatro Reinas → Paso Ancho,Ruta base,7.462043163104565
Cuatro Reinas → Paso Ancho,Ruta base,10.09157549197065
Cuatro Reinas → Paso Ancho,Ruta base,8.409959721947729
Cuatro Reinas → Paso Ancho,Ruta base,10.869013914445715
Cuatro Reinas → Paso Ancho,Ruta base,5.949167432109825
Cuatro Reinas → Paso Ancho,Ruta base,10.588360435823963
Cuatro Reinas → Paso Ancho,Ruta base,9.915001331469773
Cuatro Reinas → Paso Ancho,Ruta base,8.713995698621991
Cuatro Reinas → Paso Ancho,Ruta base,11.195790992679923
Cuatro Reinas → Paso Ancho,Ruta base,6.781320667209006
Cuatro Reinas → Paso Ancho,Ruta base,8.889538773824526
Cuatro Reinas → Paso Ancho,Ruta base,10.257792469553257
Cuatro Reinas → Paso Ancho,Ruta base,9.231934146240054
Cuatro Reinas → Paso Ancho,Ruta base,7.925236046655978
Cuatro Reinas → Paso Ancho,Ruta base,9.093074778174872
Cuatro Reinas → Paso Ancho,Ruta base,8.093679335534418
Cuatro Reinas → Paso Ancho,Ruta base,7.858043793947813
Cuatro Reinas → Paso Ancho,Ruta base,7.707447550385496
Cuatro Reinas → Paso Ancho,Ruta base,9.947144554915234
Cuatro Reinas → Paso Ancho,Ruta base,8.679007044035105
Cuatro Reinas → Paso Ancho,Ruta base,12.91370463925869
Cuatro Reinas → Paso Ancho,Ruta base,9.99767354299524
Cuatro Reinas → Paso Ancho,Ruta base,6.864550031336889
Cuatro Reinas → Paso Ancho,Ruta base,9.34987366558686
Cuatro Reinas → Paso Ancho,Ruta base,7.230604761306025
Cuatro Reinas → Paso Ancho,Ruta base,8.467548603904168
Cuatro Reinas → Paso Ancho,Ruta base,8.745908667584725
Cuatro Reinas → Paso Ancho,Ruta base,7.2632748130583265
Cuatro Reinas → Paso Ancho,Ruta base,7.45825704266148
Cuatro Reinas → Paso Ancho,Ruta base,7.392326797280566
Cuatro Reinas → Paso Ancho,Ruta base,8.441435713200441
Cuatro Reinas → Paso Ancho,Ruta base,8.164426146682477
Cuatro Reinas → Paso Ancho,Ruta base,8.381225045414375
Cuatro Reinas → Paso Ancho,Ruta base,11.312227322624867
Cuatro Reinas → Paso Ancho,Ruta base,9.060878728548511
Cuatro Reinas → Paso Ancho,Ruta base,8.963482066684508
Cuatro Reinas → Paso Ancho,Ruta base,10.293606496524982
Cuatro Reinas → Paso Ancho,Ruta base,11.450482622535171
Cuatro Reinas → Paso Ancho,Ruta base,10.262445385017934
Cuatro Reinas → Paso Ancho,Ruta base,7.296058862194341
Cuatro Reinas → Paso Ancho,Ruta base,8.545609154175958
Cuatro Reinas → Paso Ancho,Ruta base,9.431336451900584
Cuatro Reinas → Paso Ancho,Ruta base,9.609349106537481
Cuatro Reinas → Paso Ancho,Ruta base,7.971540806394835
Cuatro Reinas → Paso Ancho,Ruta base,9.072833648889013
Cuatro Reinas → Paso Ancho,Ruta base,7.5347873838556545
Cuatro Reinas → Paso Ancho,Ruta base,8.221998468632629
Cuatro Reinas → Paso Ancho,Ruta base,7.034907860278155
Cuatro Reinas → Paso Ancho,Ruta base,10.583326886279586
Cuatro Reinas → Paso Ancho,Ruta base,7.918613090459195
Cuatro Reinas → Paso Ancho,Ruta base,7.2033164280683195
Cuatro Reinas → Paso Ancho,Ruta base,8.68751657045406
Cuatro Reinas → Paso Ancho,Ruta base,8.702126232844408
Cuatro Reinas → Paso Ancho,Ruta base,7.328796978725492
Cuatro Reinas → Paso Ancho,Ruta base,9.247578958516488
Cuatro Reinas → Paso Ancho,Ruta base,7.517595064032914
Cuatro Reinas → Paso Ancho,Ruta base,8.57988432906677
Cuatro Reinas → Paso Ancho,Ruta base,8.25425701151187
Cuatro Reinas → Paso Ancho,Ruta base,8.572235967210956
Cuatro Reinas → Paso Ancho,Ruta base,7.968963581722949
Cuatro Reinas → Paso Ancho,Ruta base,7.558707489396298
Cuatro Reinas → Paso Ancho,Ruta base,9.336891604837726
Cuatro Reinas → Paso Ancho,Ruta base,6.662867622421969
Cuatro Reinas → Paso Ancho,Ruta base,10.411571668157467
Cuatro Reinas → Paso Ancho,Ruta base,7.522813030369999
Cuatro Reinas → Paso Ancho,Ruta base,12.086683403316034
Cuatro Reinas → Paso Ancho,Ruta base,9.340312676707265
Cuatro Reinas → Paso Ancho,Ruta base,8.72272588731186
Cuatro Reinas → Paso Ancho,Ruta base,7.854706928658452
Cuatro Reinas → Paso Ancho,Ruta base,9.27521926570466
Cuatro Reinas → Paso Ancho,Ruta base,8.997696177404665
Cuatro Reinas → Paso Ancho,Ruta base,8.790199428913658
Cuatro Reinas → Paso Ancho,Ruta base,9.808534107482254
Cuatro Reinas → Paso Ancho,Ruta base,9.337169270049088
Cuatro Reinas → Paso Ancho,Ruta base,10.336814881763889
Cuatro Reinas → Paso Ancho,Ruta base,7.389862990992865
Cuatro Reinas → Paso Ancho,Ruta base,8.044343257176484
Cuatro Reinas → Paso Ancho,Ruta base,9.306431159276453
Cuatro Reinas → Paso Ancho,Ruta base,7.572854908105833
Cuatro Reinas → Paso Ancho,Ruta base,8.505064136255129
Cuatro Reinas → Paso Ancho,Ruta base,10.683271294073
Cuatro Reinas → Paso Ancho,Ruta base,8.534406437261211
Cuatro Reinas → Paso Ancho,Ruta base,7.797470228199011
Cuatro Reinas → Paso Ancho,Ruta base,10.150078006089945
Cuatro Reinas → Paso Ancho,Ruta base,7.011858857585512
Cuatro Reinas → Paso Ancho,Ruta base,7.848073891955031
Cuatro Reinas → Paso Ancho,Ruta base,10.117573158923374
Cuatro Reinas → Paso Ancho,Ruta base,7.644700526434994
Cuatro Reinas → Paso Ancho,Ruta base,9.0095479857258
Cuatro Reinas → Paso Ancho,Ruta base,8.52634543440758
Cuatro Reinas → Paso Ancho,Ruta base,10.71142494731648
Cuatro Reinas → Paso Ancho,Ruta base,6.564380841596787
Cuatro Reinas → Paso Ancho,Ruta base,7.955090040156686
Cuatro Reinas → Paso Ancho,Ruta base,7.639582320848269
Cuatro Reinas → Paso Ancho,Ruta base,8.781361290226625
Cuatro Reinas → Paso Ancho,Ruta base,9.267986738816203
Cuatro Reinas → Paso Ancho,Ruta base,9.20419079881516
Cuatro Reinas → Paso Ancho,Ruta base,9.986846400042374
Cuatro Reinas → Paso Ancho,Ruta base,9.539029164265635
Cuatro Reinas → Paso Ancho,Ruta base,6.846099718910101
Cuatro Reinas → Paso Ancho,Ruta base,7.001929150618092
Cuatro Reinas → Paso Ancho,Ruta base,7.683342176344953
Cuatro Reinas → Paso Ancho,Ruta base,8.180861801931496
Cuatro Reinas → Paso Ancho,Ruta base,8.099874848151641
Cuatro Reinas → Paso Ancho,Ruta base,10.207785839492537
Cuatro Reinas → Paso Ancho,Ruta base,8.004122080117629
Cuatro Reinas → Paso Ancho,Ruta base,10.13616538899523
Cuatro Reinas → Paso Ancho,Ruta base,10.332286925571632
Cuatro Reinas → Paso Ancho,Ruta base,8.9147927113401
Cuatro Reinas → Paso Ancho,Ruta base,7.885484413247683
Cuatro Reinas → Paso Ancho,Ruta base,10.60059507397013
Cuatro Reinas → Paso Ancho,Ruta base,7.788090127401478
Cuatro Reinas → Paso Ancho,Ruta base,8.853980058042522
Cuatro Reinas → Paso Ancho,Ruta base,8.92854406913816
Cuatro Reinas → Paso Ancho,Ruta base,10.176451666518501
Cuatro Reinas → Paso Ancho,Ruta base,8.979339613709286
Cuatro Reinas → Paso Ancho,Ruta base,8.866965805789901
Cuatro Reinas → Paso Ancho,Ruta base,10.074088029085543
Cuatro Reinas → Paso Ancho,Ruta base,7.637291677755665
Cuatro Reinas → Paso Ancho,Ruta base,9.352477545129691
Cuatro Reinas → Paso Ancho,Ruta base,8.307205503985482
Cuatro Reinas → Paso Ancho,Ruta base,8.595979860874886
Cuatro Reinas → Paso Ancho,Ruta base,6.772036515130415
Cuatro Reinas → Paso Ancho,Ruta base,8.21794369708072
Cuatro Reinas → Paso Ancho,Ruta base,7.640025899910501
Cuatro Reinas → Paso Ancho,Ruta base,9.605453227607784
Cuatro Reinas → Paso Ancho,Ruta base,12.562752118055787
Cuatro Reinas → Paso Ancho,Ruta base,8.012640391988244
Cuatro Reinas → Paso Ancho,Ruta base,9.67726071041989
Cuatro Reinas → Paso Ancho,Ruta base,10.570440061558827
Cuatro Reinas → Paso Ancho,Ruta base,6.827100216424435
Cuatro Reinas → Paso Ancho,Ruta base,9.239650288380359
Cuatro Reinas → Paso Ancho,Ruta base,8.486900745280195
Cuatro Reinas → Paso Ancho,Ruta base,7.82028643912093
Cuatro Reinas → Paso Ancho,Ruta base,10.327447476738078
Cuatro Reinas → Paso Ancho,Ruta base,7.966280331450037
Cuatro Reinas → Paso Ancho,Ruta base,7.722689271964951
Cuatro Reinas → Paso Ancho,Ruta base,8.988942523073902
Cuatro Reinas → Paso Ancho,Ruta base,10.49573116685892
Cuatro Reinas → Paso Ancho,Ruta base,8.472506888897113
Cuatro Reinas → Paso Ancho,Ruta base,9.52437176060816
Cuatro Reinas → Paso Ancho,Ruta base,6.819796054603102
Cuatro Reinas → Paso Ancho,Ruta base,8.226140176726998
Cuatro Reinas → Paso Ancho,Ruta base,8.964522549716461
Cuatro Reinas → Paso Ancho,Ruta base,7.317206396301012
Cuatro Reinas → Paso Ancho,Ruta base,9.23664328297434
Cuatro Reinas → Paso Ancho,Ruta base,8.831847133094096
Cuatro Reinas → Paso Ancho,Ruta base,8.500886041155582
Cuatro Reinas → Paso Ancho,Ruta base,10.471882321987742
Cuatro Reinas → Paso Ancho,Ruta base,10.502934996833698
Cuatro Reinas → Paso Ancho,Ruta base,6.656160827420333
Cuatro Reinas → Paso Ancho,Ruta base,7.349530051383107
Cuatro Reinas → Paso Ancho,Ruta base,9.100200788466898
Cuatro Reinas → Paso Ancho,Ruta base,8.406890644126761
Cuatro Reinas → Paso Ancho,Ruta base,11.747111832911976
Cuatro Reinas → Paso Ancho,Ruta base,9.556547413122795
Cuatro Reinas → Paso Ancho,Ruta base,7.5178287125547465
Cuatro Reinas → Paso Ancho,Ruta base,7.413242076048842
Cuatro Reinas → Paso Ancho,Ruta base,6.816231478403966
Cuatro Reinas → Paso Ancho,Ruta base,8.617735249700049
Cuatro Reinas → Paso Ancho,Ruta base,7.4528748347504585
Cuatro Reinas → Paso Ancho,Ruta base,7.681285436601761
Cuatro Reinas → Paso Ancho,Ruta base,6.86332153647303
Cuatro Reinas → Paso Ancho,Ruta base,9.840363151609388
Cuatro Reinas → Paso Ancho,Ruta base,7.744304092575409
Cuatro Reinas → Paso Ancho,Ruta base,7.386786998758327
Cuatro Reinas → Paso Ancho,Ruta base,6.536454043171396
Cuatro Reinas → Paso Ancho,Ruta base,8.642319529931106
Cuatro Reinas → Paso Ancho,Ruta base,8.372296177094041
Cuatro Reinas → Paso Ancho,Ruta base,9.313851902006293
Cuatro Reinas → Paso Ancho,Ruta base,10.38413226809261
Cuatro Reinas → Paso Ancho,Ruta base,8.744670227676668
Cuatro Reinas → Paso Ancho,Ruta base,8.298217417252596
Cuatro Reinas → Paso Ancho,Ruta base,6.746401495906537
Cuatro Reinas → Paso Ancho,Ruta base,9.010576817389735
Cuatro Reinas → Paso Ancho,Ruta base,8.919847736500124
Cuatro Reinas → Paso Ancho,Ruta base,8.843454829743083
Cuatro Reinas → Paso Ancho,Ruta base,6.527475722322382
Cuatro Reinas → Paso Ancho,Ruta base,10.449354653436057
Cuatro Reinas → Paso Ancho,Ruta base,8.84196915730723
Cuatro Reinas → Paso Ancho,Ruta base,8.082991725913885
Cuatro Reinas → Paso Ancho,Ruta base,8.09720105796004
Cuatro Reinas → Paso Ancho,Ruta base,6.3880999425700145
Cuatro Reinas → Paso Ancho,Ruta base,8.415085428811942
Cuatro Reinas → Paso Ancho,Ruta base,8.367014993808805
Cuatro Reinas → Paso Ancho,Ruta base,7.467937940562911
Cuatro Reinas → Paso Ancho,Ruta base,11.287967605030508
Cuatro Reinas → Paso Ancho,Ruta base,11.084974471784426
Cuatro Reinas → Paso Ancho,Ruta base,9.909461571110926
Cuatro Reinas → Paso Ancho,Ruta base,8.527472982274476
Cuatro Reinas → Paso Ancho,Ruta base,7.175217482445864
Cuatro Reinas → Paso Ancho,Ruta base,8.898858531126212
Cuatro Reinas → Paso Ancho,Ruta base,9.320148577698726
Cuatro Reinas → Paso Ancho,Ruta base,8.220194493062976
Cuatro Reinas → Paso Ancho,Ruta base,8.11672386264566
Cuatro Reinas → Paso Ancho,Ruta base,8.369574669414305
Cuatro Reinas → Paso Ancho,Ruta base,7.3449893658051835
Cuatro Reinas → Paso Ancho,Ruta base,9.363257053896067
Cuatro Reinas → Paso Ancho,Ruta base,9.930696042879081
Cuatro Reinas → Paso Ancho,Ruta base,8.013430173146723
Cuatro Reinas → Paso Ancho,Ruta base,7.957084708509269
Cuatro Reinas → Paso Ancho,Ruta base,12.120441428935669
Cuatro Reinas → Paso Ancho,Ruta base,9.994439658913063
Cuatro Reinas → Paso Ancho,Ruta base,5.842473800796406
Cuatro Reinas → Paso Ancho,Ruta base,8.120515250616453
Cuatro Reinas → Paso Ancho,Ruta base,7.414300106672247
Cuatro Reinas → Paso Ancho,Ruta base,7.212285558582026
Cuatro Reinas → Paso Ancho,Ruta base,7.594540844574441
Cuatro Reinas → Paso Ancho,Ruta base,8.762752993776903
Cuatro Reinas → Paso Ancho,Ruta base,8.357750097683011
Cuatro Reinas → Paso Ancho,Ruta base,6.792297031084869
Cuatro Reinas → Paso Ancho,Ruta base,7.047326871978296
Cuatro Reinas → Paso Ancho,Ruta base,5.894830992288817
Cuatro Reinas → Paso Ancho,Ruta base,8.062047656807247
Cuatro Reinas → Paso Ancho,Ruta base,8.872854688655387
Cuatro Reinas → Paso Ancho,Ruta base,10.110658489217668
Cuatro Reinas → Paso Ancho,Ruta base,9.78283825984436
Cuatro Reinas → Paso Ancho,Ruta base,7.884305299066246
Cuatro Reinas → Paso Ancho,Ruta base,8.100144683320128
Cuatro Reinas → Paso Ancho,Ruta base,11.22629809146998
Cuatro Reinas → Paso Ancho,Ruta base,7.572576653596291
Cuatro Reinas → Paso Ancho,Ruta base,6.976906373162145
Cuatro Reinas → Paso Ancho,Ruta base,7.549690446403341
Cuatro Reinas → Paso Ancho,Ruta base,8.699600152824688
Cuatro Reinas → Paso Ancho,Ruta base,10.354325393022838
Cuatro Reinas → Paso Ancho,Ruta base,8.21889889867063
Cuatro Reinas → Paso Ancho,Ruta base,6.492411583023993
Cuatro Reinas → Paso Ancho,Ruta base,8.965707369008115
Cuatro Reinas → Paso Ancho,Ruta base,7.6478838972946255
Cuatro Reinas → Paso Ancho,Ruta base,6.913482179831025
Cuatro Reinas → Paso Ancho,Ruta base,7.025556051668364
Cuatro Reinas → Paso Ancho,Ruta base,8.835184871340507
Cuatro Reinas → Paso Ancho,Ruta base,6.599738637252292
Cuatro Reinas → Paso Ancho,Ruta base,10.241513180774705
Cuatro Reinas → Paso Ancho,Ruta base,8.745848861015414
Cuatro Reinas → Paso Ancho,Ruta base,8.78502524317328
Cuatro Reinas → Paso Ancho,Ruta base,9.666173628582559
Cuatro Reinas → Paso Ancho,Ruta base,7.816086734729351
Cuatro Reinas → Paso Ancho,Ruta base,8.398976059569154
Cuatro Reinas → Paso Ancho,Ruta base,8.446240771210993
Cuatro Reinas → Paso Ancho,Ruta base,8.689872799092209
Cuatro Reinas → Paso Ancho,Ruta base,11.44330950216689
Cuatro Reinas → Paso Ancho,Ruta base,6.812411912458144
Cuatro Reinas → Paso Ancho,Ruta base,8.51135350483384
Cuatro Reinas → Paso Ancho,Ruta base,11.303075669485201
Cuatro Reinas → Paso Ancho,Ruta base,7.337009114309467
Cuatro Reinas → Paso Ancho,Ruta base,10.808168994939342
Cuatro Reinas → Paso Ancho,Ruta base,8.959639304614536
Cuatro Reinas → Paso Ancho,Ruta base,9.79909548914629
Cuatro Reinas → Paso Ancho,Ruta base,9.14660183558094
Cuatro Reinas → Paso Ancho,Ruta base,9.049646836488709
Cuatro Reinas → Paso Ancho,Ruta base,7.188248964588973
Cuatro Reinas → Paso Ancho,Ruta base,7.879571901215159
Cuatro Reinas → Paso Ancho,Ruta base,9.629625798889448
Cuatro Reinas → Paso Ancho,Ruta base,8.302938095742963
Cuatro Reinas → Paso Ancho,Ruta base,7.371135546488488
Cuatro Reinas → Paso Ancho,Ruta base,7.122830376029792
Cuatro Reinas → Paso Ancho,Ruta base,10.573810686968583
Cuatro Reinas → Paso Ancho,Ruta base,11.260950453692118
Cuatro Reinas → Paso Ancho,Ruta base,7.553511627141233
Cuatro Reinas → Paso Ancho,Ruta base,8.972582591642091
Cuatro Reinas → Paso Ancho,Ruta base,9.517816607943468
Cuatro Reinas → Paso Ancho,Ruta base,8.916817322006617
Cuatro Reinas → Paso Ancho,Ruta base,8.636411502662842
Cuatro Reinas → Paso Ancho,Ruta base,9.299636329645535
Cuatro Reinas → Paso Ancho,Ruta base,7.093575049464934
Cuatro Reinas → Paso Ancho,Ruta base,7.853244088542223
Cuatro Reinas → Paso Ancho,Ruta base,9.316504326477602
Cuatro Reinas → Paso Ancho,Ruta base,8.959066546622827
Cuatro Reinas → Paso Ancho,Ruta base,9.28286744742128
Cuatro Reinas → Paso Ancho,Ruta base,8.314380132085994
Cuatro Reinas → Paso Ancho,Ruta base,7.174076728001484
Cuatro Reinas → Paso Ancho,Ruta base,9.16637016290964
Cuatro Reinas → Paso Ancho,Ruta base,10.358889702417047
Cuatro Reinas → Paso Ancho,Ruta base,9.249742766190986
Cuatro Reinas → Paso Ancho,Ruta base,9.380815042217419
Cuatro Reinas → Paso Ancho,Ruta base,7.453933969468056
Cuatro Reinas → Paso Ancho,Ruta base,7.943135678776654
Cuatro Reinas → Paso Ancho,Ruta base,8.40836889881668
Cuatro Reinas → Paso Ancho,Ruta base,8.041686925104733
Cuatro Reinas → Paso Ancho,Ruta base,7.919679252037513
Cuatro Reinas → Paso Ancho,Ruta base,9.323380671837645
Cuatro Reinas → Paso Ancho,Ruta base,9.126686463633375
Cuatro Reinas → Paso Ancho,Ruta base,9.668334168700289
Cuatro Reinas → Paso Ancho,Ruta base,11.201242231862526
Cuatro Reinas → Paso Ancho,Ruta base,8.439952670870957
Cuatro Reinas → Paso Ancho,Ruta base,9.087241934550644
Cuatro Reinas → Paso Ancho,Ruta base,8.648867305045194
Cuatro Reinas → Paso Ancho,Ruta base,6.967235139846337
Cuatro Reinas → Paso Ancho,Ruta base,6.99003199912803
Cuatro Reinas → Paso Ancho,Ruta base,9.70345936635568
Cuatro Reinas → Paso Ancho,Ruta base,8.108253823720611
Cuatro Reinas → Paso Ancho,Ruta base,8.517247418058883
Cuatro Reinas → Paso Ancho,Ruta base,6.864486973801964
Cuatro Reinas → Paso Ancho,Ruta base,8.858608058685856
Cuatro Reinas → Paso Ancho,Ruta base,8.123656288731228
Cuatro Reinas → Paso Ancho,Ruta base,8.710441913876823
Cuatro Reinas → Paso Ancho,Ruta base,8.696241625146023
Cuatro Reinas → Paso Ancho,Ruta base,6.653465162540111
Cuatro Reinas → Paso Ancho,Ruta base,10.226724712826009
Cuatro Reinas → Paso Ancho,Ruta base,7.032688360803934
Cuatro Reinas → Paso Ancho,Ruta base,8.661717020410839
Cuatro Reinas → Paso Ancho,Ruta base,7.7811004160490205
Cuatro Reinas → Paso Ancho,Ruta base,10.320703621793797
Cuatro Reinas → Paso Ancho,Ruta base,8.91127158509978
Cuatro Reinas → Paso Ancho,Ruta base,9.604583513386926
Cuatro Reinas → Paso Ancho,Ruta base,8.885147601463292
Cuatro Reinas → Paso Ancho,Ruta base,8.532035084242953
Cuatro Reinas → Paso Ancho,Ruta base,7.381133387777809
Cuatro Reinas → Paso Ancho,Ruta base,7.924744214089215
Cuatro Reinas → Paso Ancho,Ruta base,8.612331075158437
Cuatro Reinas → Paso Ancho,Ruta base,8.67168635517401
Cuatro Reinas → Paso Ancho,Ruta base,7.751977906014382
Cuatro Reinas → Paso Ancho,Ruta base,10.481069591008445
Cuatro Reinas → Paso Ancho,Ruta base,9.440382991354326
Cuatro Reinas → Paso Ancho,Ruta base,7.22057144781441
Cuatro Reinas → Paso Ancho,Ruta base,10.624396240418566
Cuatro Reinas → Paso Ancho,Ruta base,6.7496090072246435
Cuatro Reinas → Paso Ancho,Ruta base,9.027540817846132
Cuatro Reinas → Paso Ancho,Ruta base,7.8143288605053
Cuatro Reinas → Paso Ancho,Ruta base,10.882963064488365
Cuatro Reinas → Paso Ancho,Ruta base,9.621946911045237
Cuatro Reinas → Paso Ancho,Ruta base,7.005077196490493
Cuatro Reinas → Paso Ancho,Ruta base,9.742933560395524
Cuatro Reinas → Paso Ancho,Ruta base,6.17934401053235
Cuatro Reinas → Paso Ancho,Ruta base,9.286253775083239
Cuatro Reinas → Paso Ancho,Ruta base,8.293395026274034
Cuatro Reinas → Paso Ancho,Ruta base,7.347968003811207
Cuatro Reinas → Paso Ancho,Ruta base,10.157081290182258
Cuatro Reinas → Paso Ancho,Ruta base,9.256530289187976
Cuatro Reinas → Paso Ancho,Ruta base,8.904924624741472
Cuatro Reinas → Paso Ancho,Ruta base,8.911966276407014
Cuatro Reinas → Paso Ancho,Ruta base,9.129305112816274
Cuatro Reinas → Paso Ancho,Ruta base,7.891579302731852
Cuatro Reinas → Paso Ancho,Ruta base,8.759072298562613
Cuatro Reinas → Paso Ancho,Ruta base,6.579037213783882
Cuatro Reinas → Paso Ancho,Ruta base,4.96907668501793
Cuatro Reinas → Paso Ancho,Ruta base,8.870872062146764
Cuatro Reinas → Paso Ancho,Ruta base,9.195704971764842
Cuatro Reinas → Paso Ancho,Ruta base,7.737428748882164
Cuatro Reinas → Paso Ancho,Ruta base,7.2201147951623526
Cuatro Reinas → Paso Ancho,Ruta base,10.412282990035388
Cuatro Reinas → Paso Ancho,Ruta base,8.011230099228952
Cuatro Reinas → Paso Ancho,Ruta base,7.8258462031470515
Cuatro Reinas → Paso Ancho,Ruta base,7.675475955213618
Cuatro Reinas → Paso Ancho,Ruta base,9.522723192021942
Cuatro Reinas → Paso Ancho,Ruta base,5.910636507514136
Cuatro Reinas → Paso Ancho,Ruta base,8.262953955060336
Cuatro Reinas → Paso Ancho,Ruta base,7.524302078577111
Cuatro Reinas → Paso Ancho,Ruta base,8.254598308115384
Cuatro Reinas → Paso Ancho,Ruta base,8.987138115488985
Cuatro Reinas → Paso Ancho,Ruta base,7.668135722071965
Cuatro Reinas → Paso Ancho,Ruta base,8.426634805391824
Cuatro Reinas → Paso Ancho,Ruta base,6.230073988511646
Cuatro Reinas → Paso Ancho,Ruta base,7.374133771668462
Cuatro Reinas → Paso Ancho,Ruta base,7.325593148387555
Cuatro Reinas → Paso Ancho,Ruta base,8.565411229619468
Cuatro Reinas → Paso Ancho,Ruta base,7.9947643096985095
Cuatro Reinas → Paso Ancho,Ruta base,7.78873323031847
Cuatro Reinas → Paso Ancho,Ruta base,8.61776936552152
Cuatro Reinas → Paso Ancho,Ruta base,7.497590659109364
Cuatro Reinas → Paso Ancho,Ruta base,7.113266489108728
Cuatro Reinas → Paso Ancho,Ruta base,5.418535429432113
Cuatro Reinas → Paso Ancho,Ruta base,8.387852265230974
Cuatro Reinas → Paso Ancho,Ruta base,8.906991607926374
Cuatro Reinas → Paso Ancho,Ruta base,8.102033490351687
Cuatro Reinas → Paso Ancho,Ruta base,7.675676638388109
Cuatro Reinas → Paso Ancho,Ruta base,10.136654616097111
Cuatro Reinas → Paso Ancho,Ruta base,7.470350998271874
Cuatro Reinas → Paso Ancho,Ruta base,10.749155431743905
Cuatro Reinas → Paso Ancho,Ruta base,8.078899858134868
Cuatro Reinas → Paso Ancho,Ruta base,7.322750532810975
Cuatro Reinas → Paso Ancho,Ruta base,8.188436345473386
Cuatro Reinas → Paso Ancho,Ruta base,8.267020559029149
Cuatro Reinas → Paso Ancho,Ruta base,8.826141830782129
Cuatro Reinas → Paso Ancho,Ruta base,11.531207330263165
Cuatro Reinas → Paso Ancho,Ruta base,8.785009153146568
Cuatro Reinas → Paso Ancho,Ruta base,9.671338993608233
